index,longitude,latitude,geometry,count
27,9.266327567988236,48.7521099852175,POINT (9.266327567988236 48.7521099852175),1
28,-0.44623006156004136,51.45904192768925,POINT (-0.4462300615600414 51.45904192768925),1
29,4.3984260709949,50.87261514778836,POINT (4.3984260709949 50.87261514778836),1
30,10.894972426302267,48.3739313382534,POINT (10.89497242630227 48.3739313382534),1
31,10.878969361483588,48.40328551754508,POINT (10.87896936148359 48.40328551754508),1
32,-8.649146244232158,40.64241489891075,POINT (-8.649146244232158 40.64241489891075),1
33,8.853523027549286,53.06490636573401,POINT (8.853523027549286 53.06490636573401),1
34,-8.561416970827347,37.15604273935596,POINT (-8.561416970827347 37.15604273935596),1
35,8.495954977579382,49.524856079148535,POINT (8.495954977579382 49.52485607914853),1
36,8.720490070395403,51.725801695941854,POINT (8.720490070395403 51.72580169594185),1
37,-7.560257812757161,43.016506663065634,POINT (-7.560257812757161 43.01650666306563),1
38,-3.1760817315318186,51.4830466087363,POINT (-3.176081731531819 51.4830466087363),1
39,-16.305318342663977,28.464057761460577,POINT (-16.30531834266398 28.46405776146058),1
40,-0.16255661852777004,51.51813811693255,POINT (-0.16255661852777 51.51813811693255),1
41,6.106746953961783,46.220251692561554,POINT (6.106746953961783 46.22025169256155),1
42,10.234678280649085,56.18183692273769,POINT (10.23467828064909 56.18183692273769),1
43,12.557332484311097,55.67072757783845,POINT (12.5573324843111 55.67072757783845),1
44,4.778707486008638,51.58651139661042,POINT (4.778707486008638 51.58651139661042),1
45,13.331523869806693,41.622229959639824,POINT (13.33152386980669 41.62222995963982),1
46,18.060252246474956,59.34602247054968,POINT (18.06025224647496 59.34602247054968),1
47,8.416657731131018,49.00604938110618,POINT (8.416657731131018 49.00604938110618),1
48,9.623175780113405,47.78848188826278,POINT (9.623175780113405 47.78848188826278),1
49,-1.4687004599108962,53.37864829384658,POINT (-1.468700459910896 53.37864829384658),1
50,-8.58856385973682,41.16623657344199,POINT (-8.588563859736819 41.16623657344199),1
51,2.349534380412433,48.886716896149665,POINT (2.349534380412433 48.88671689614966),1
52,15.238278599101239,47.52747378196915,POINT (15.23827859910124 47.52747378196915),1
53,11.089868858032789,47.496868016895306,POINT (11.08986885803279 47.49686801689531),1
54,7.503916587449577,46.92647464430261,POINT (7.503916587449577 46.92647464430261),1
55,-8.589390231570867,41.164332624135696,POINT (-8.589390231570867 41.1643326241357),1
56,6.109277199073368,46.22039569365811,POINT (6.109277199073368 46.22039569365811),1
57,9.693524925826821,48.69605081095175,POINT (9.693524925826821 48.69605081095175),1
58,12.506735209611588,41.890274086916016,POINT (12.50673520961159 41.89027408691602),1
59,6.852732732357813,47.6183538127776,POINT (6.852732732357813 47.6183538127776),1
60,9.172704224089484,45.51537730522239,POINT (9.172704224089484 45.51537730522239),1
61,12.558892356492048,55.67089597027325,POINT (12.55889235649205 55.67089597027325),1
62,39.89605507808553,43.47985097834834,POINT (39.89605507808553 43.47985097834834),1
63,9.307303591308793,48.56769478813171,POINT (9.307303591308793 48.56769478813171),1
64,4.88461660448677,52.35231551451251,POINT (4.88461660448677 52.35231551451251),1
65,-0.19956305632346205,51.51037580403982,POINT (-0.1995630563234621 51.51037580403982),1
66,4.939578839083943,52.362271874380426,POINT (4.939578839083943 52.36227187438043),1
67,0.06265874954995182,51.52685227874986,POINT (0.06265874954995182 51.52685227874986),1
68,9.800328812468946,48.637466923630555,POINT (9.800328812468946 48.63746692363056),1
69,20.99099634261383,52.10921190777292,POINT (20.99099634261383 52.10921190777292),1
70,12.586855726589858,55.68369354386055,POINT (12.58685572658986 55.68369354386055),1
71,10.843463535813358,59.89567348263025,POINT (10.84346353581336 59.89567348263025),1
72,6.966682945828272,50.89749632445047,POINT (6.966682945828272 50.89749632445047),1
73,11.068984675718943,44.87502471305198,POINT (11.06898467571894 44.87502471305198),1
74,2.883144106195834,42.69174303519154,POINT (2.883144106195834 42.69174303519154),1
75,8.963411622198025,48.69367219446865,POINT (8.963411622198025 48.69367219446865),1
76,-4.681826347802679,40.65250788380043,POINT (-4.681826347802679 40.65250788380043),1
77,8.810197221492496,48.437147149088396,POINT (8.810197221492496 48.4371471490884),1
78,8.83396075518522,47.76352301135823,POINT (8.83396075518522 47.76352301135823),1
79,7.630065068430304,51.95810429843055,POINT (7.630065068430304 51.95810429843055),1
80,3.0949649415421154,45.76127133134812,POINT (3.094964941542115 45.76127133134812),1
81,17.392685626350673,49.29880369421971,POINT (17.39268562635067 49.29880369421971),1
82,-1.666809507490529,51.58051992840158,POINT (-1.666809507490529 51.58051992840158),1
83,-3.2236960545292495,51.49435052717774,POINT (-3.223696054529249 51.49435052717774),1
84,8.261001598211461,50.000223480165104,POINT (8.261001598211461 50.0002234801651),1
85,1.7241157413106825,52.64569168102261,POINT (1.724115741310682 52.64569168102261),1
86,9.210719843027526,48.74860643350921,POINT (9.210719843027526 48.74860643350921),1
87,17.728405072227318,59.496065745826826,POINT (17.72840507222732 59.49606574582683),1
88,-0.38496580924140084,51.58773205316986,POINT (-0.3849658092414008 51.58773205316986),1
89,9.521609660946595,48.80412715431495,POINT (9.521609660946595 48.80412715431495),1
90,-3.014854734304746,53.47110663702298,POINT (-3.014854734304746 53.47110663702298),1
91,-1.1524679330887728,52.75445693300779,POINT (-1.152467933088773 52.75445693300779),1
92,0.014368928975595368,51.38830889081038,POINT (0.01436892897559537 51.38830889081038),1
93,5.947265739528106,43.12593333103039,POINT (5.947265739528106 43.12593333103039),1
94,8.368648033760786,49.010879117534905,POINT (8.368648033760786 49.01087911753491),1
95,8.165256626980966,49.56217884997007,POINT (8.165256626980966 49.56217884997007),1
96,13.380890262024899,52.42711997703981,POINT (13.3808902620249 52.42711997703981),1
97,2.397298990933829,48.8395686907878,POINT (2.397298990933829 48.8395686907878),1
98,-3.934519497647186,40.57679658316857,POINT (-3.934519497647186 40.57679658316857),1
99,9.653686075310079,52.31582054044856,POINT (9.653686075310079 52.31582054044856),1
100,8.73723367635962,53.133418030633315,POINT (8.737233676359621 53.13341803063332),1
101,5.75662664405846,58.96490437396099,POINT (5.75662664405846 58.96490437396099),1
102,15.249324941658113,46.25101436686284,POINT (15.24932494165811 46.25101436686284),1
103,5.946493095693422,43.11209673672547,POINT (5.946493095693422 43.11209673672547),1
104,9.681307463758289,53.53276693426667,POINT (9.681307463758289 53.53276693426667),1
105,10.186319644649657,50.94941777221365,POINT (10.18631964464966 50.94941777221365),1
106,-0.22874557423813474,51.50167094613502,POINT (-0.2287455742381347 51.50167094613502),1
107,1.5100861068396436,43.58206242024064,POINT (1.510086106839644 43.58206242024064),1
108,2.1343571795776155,41.39097165846777,POINT (2.134357179577616 41.39097165846777),1
109,4.940665217554503,52.517252174446945,POINT (4.940665217554503 52.51725217444694),1
110,10.411187163745595,54.41082543898877,POINT (10.41118716374559 54.41082543898877),1
111,8.36832633631693,49.01024108706519,POINT (8.36832633631693 49.01024108706519),1
112,-0.15134741559220685,51.44540515795602,POINT (-0.1513474155922069 51.44540515795602),1
113,2.3846587456691264,48.952613323439195,POINT (2.384658745669126 48.95261332343919),1
114,16.3176863437135,48.19249054332846,POINT (16.3176863437135 48.19249054332846),1
115,1.4393602783975006,43.64066977689074,POINT (1.439360278397501 43.64066977689074),1
116,8.328013824451732,48.86149080417188,POINT (8.328013824451732 48.86149080417188),1
117,4.278275344650381,52.10212802612321,POINT (4.278275344650381 52.10212802612321),1
118,11.092005656609304,51.00191187160179,POINT (11.0920056566093 51.00191187160179),1
119,11.367263668853441,55.40030718101203,POINT (11.36726366885344 55.40030718101203),1
120,9.164160214906634,48.747001634327226,POINT (9.164160214906634 48.74700163432723),1
121,1.4436762879806095,43.63691552245845,POINT (1.44367628798061 43.63691552245845),1
122,-0.16018780887136858,51.39963359637169,POINT (-0.1601878088713686 51.39963359637169),1
123,11.36751847870999,55.40026535531518,POINT (11.36751847870999 55.40026535531518),1
124,18.067819596299827,59.2720677653663,POINT (18.06781959629983 59.2720677653663),1
125,9.17217884639846,48.75128327810731,POINT (9.172178846398459 48.75128327810731),1
126,9.172583608502778,48.753739678651904,POINT (9.172583608502778 48.7537396786519),1
127,9.174906317691736,48.755584367902756,POINT (9.174906317691736 48.75558436790276),1
128,9.17622579688963,48.756446865739505,POINT (9.17622579688963 48.75644686573951),1
129,5.03381632502834,52.64967677306834,POINT (5.03381632502834 52.64967677306834),1
130,9.18025330136541,48.75823019945911,POINT (9.18025330136541 48.75823019945911),1
131,2.291943329522345,48.83731689249972,POINT (2.291943329522345 48.83731689249972),1
132,4.3228522335751185,50.83287218624395,POINT (4.322852233575118 50.83287218624395),1
133,14.259069717609815,41.08389216991322,POINT (14.25906971760982 41.08389216991322),1
134,4.325186928885612,50.83502993957839,POINT (4.325186928885612 50.83502993957839),1
135,2.227757983947065,48.60795130888371,POINT (2.227757983947065 48.60795130888371),1
136,9.716740785966051,48.289552143909766,POINT (9.716740785966051 48.28955214390977),1
137,10.330843436685768,44.80751191955409,POINT (10.33084343668577 44.80751191955409),1
138,6.011693825019366,51.22850396727608,POINT (6.011693825019366 51.22850396727608),1
139,6.441348421592878,51.20936087388981,POINT (6.441348421592878 51.20936087388981),1
140,8.64671691723479,49.87064554350015,POINT (8.646716917234791 49.87064554350015),1
141,-6.612158700177504,42.55728699851655,POINT (-6.612158700177504 42.55728699851655),1
142,-0.350839477195806,51.5384513240021,POINT (-0.350839477195806 51.5384513240021),1
143,-0.13084335258735552,51.5124884627352,POINT (-0.1308433525873555 51.5124884627352),1
144,9.45159562372211,49.03777723155812,POINT (9.45159562372211 49.03777723155812),1
145,-9.133647740415135,39.406158779471255,POINT (-9.133647740415135 39.40615877947126),1
146,8.84459219353487,53.04592521071711,POINT (8.84459219353487 53.04592521071711),1
147,2.3560924652759567,48.94075636702625,POINT (2.356092465275957 48.94075636702625),1
148,-0.13349647639946804,51.51123059052565,POINT (-0.133496476399468 51.51123059052565),1
149,2.2974539279460244,48.88084369659464,POINT (2.297453927946024 48.88084369659464),1
150,11.57639441619459,48.15372130747591,POINT (11.57639441619459 48.15372130747591),1
151,-1.0746864700106449,50.80288550853864,POINT (-1.074686470010645 50.80288550853864),1
152,8.13594360283388,49.12906160537576,POINT (8.13594360283388 49.12906160537576),1
153,-0.23576575342367093,51.59884218200987,POINT (-0.2357657534236709 51.59884218200987),1
154,3.9830865915785894,50.96369609281593,POINT (3.983086591578589 50.96369609281593),1
155,16.433033568986257,48.24204686947263,POINT (16.43303356898626 48.24204686947263),1
156,2.3372046846604015,48.86209329537213,POINT (2.337204684660402 48.86209329537213),1
157,-3.6321967391447227,40.509406919828336,POINT (-3.632196739144723 40.50940691982834),1
158,-0.41258837115605673,39.513175231177904,POINT (-0.4125883711560567 39.5131752311779),1
159,9.654000815774301,49.299397468240656,POINT (9.654000815774301 49.29939746824066),1
160,-7.78312532593641,54.79934961758524,POINT (-7.78312532593641 54.79934961758524),1
161,27.582668246507016,47.152137941286036,POINT (27.58266824650702 47.15213794128604),1
162,11.50412195897854,50.163304219098436,POINT (11.50412195897854 50.16330421909844),1
163,9.686754443536865,48.66292326648856,POINT (9.686754443536865 48.66292326648856),1
164,10.110762738674316,53.640774797480915,POINT (10.11076273867432 53.64077479748092),1
165,-0.17031096861246559,51.235582987421935,POINT (-0.1703109686124656 51.23558298742194),1
166,-0.2834217344799307,51.58907609134404,POINT (-0.2834217344799307 51.58907609134404),1
167,-0.12175175367004341,51.4264910581645,POINT (-0.1217517536700434 51.4264910581645),1
168,-0.30685133315010205,51.59398386329133,POINT (-0.306851333150102 51.59398386329133),1
169,-9.205285603741771,38.93901058888949,POINT (-9.205285603741771 38.93901058888949),1
170,8.479599705189267,49.516384657247166,POINT (8.479599705189267 49.51638465724717),1
171,-1.3678095030448503,52.74804745928759,POINT (-1.36780950304485 52.74804745928759),1
172,-2.715707878915469,52.368621585130974,POINT (-2.715707878915469 52.36862158513097),1
173,8.411830173997117,52.07204864456879,POINT (8.411830173997117 52.07204864456879),1
174,21.00649909163197,52.22564609824942,POINT (21.00649909163197 52.22564609824942),1
175,10.005199625159237,48.39819686412727,POINT (10.00519962515924 48.39819686412727),1
176,7.447600172575381,46.99814318539489,POINT (7.447600172575381 46.99814318539489),1
177,-1.066298364226851,51.2629149487535,POINT (-1.066298364226851 51.2629149487535),1
178,2.4156880483104453,48.85215135237768,POINT (2.415688048310445 48.85215135237768),1
179,7.370739713018172,46.247620198990965,POINT (7.370739713018172 46.24762019899097),1
180,11.048839944903188,48.44625718819269,POINT (11.04883994490319 48.44625718819269),1
181,-3.927648348700106,40.51915138518398,POINT (-3.927648348700106 40.51915138518398),1
182,0.041708350201017326,51.53090006743135,POINT (0.04170835020101733 51.53090006743135),1
183,9.220763039412333,48.81100383531814,POINT (9.220763039412333 48.81100383531814),1
184,6.776988323208392,51.42871217868697,POINT (6.776988323208392 51.42871217868697),1
185,-0.28886226019303,51.36776300210867,POINT (-0.28886226019303 51.36776300210867),1
186,-1.4172320540143384,51.95133297795026,POINT (-1.417232054014338 51.95133297795026),1
187,9.780061789685885,53.424515157670015,POINT (9.780061789685885 53.42451515767002),1
188,-7.539867408359349,38.42554307935085,POINT (-7.539867408359349 38.42554307935085),1
189,2.437983156385819,41.53784012027916,POINT (2.437983156385819 41.53784012027916),1
190,2.890029169102212,42.71873955275805,POINT (2.890029169102212 42.71873955275805),1
191,9.316695681454936,49.08437499733845,POINT (9.316695681454936 49.08437499733845),1
192,8.252498576535151,48.93642552147453,POINT (8.252498576535151 48.93642552147453),1
193,-0.3210772668575247,51.56082798799538,POINT (-0.3210772668575247 51.56082798799538),1
194,6.384459103636642,51.32853661725695,POINT (6.384459103636642 51.32853661725695),1
195,-0.13046784332510497,51.53374136496974,POINT (-0.130467843325105 51.53374136496974),1
196,-0.32173784464677174,51.55913383772557,POINT (-0.3217378446467717 51.55913383772557),1
197,13.323306084295412,38.20685880640841,POINT (13.32330608429541 38.20685880640841),1
198,4.8578097693891324,52.34992097241336,POINT (4.857809769389132 52.34992097241336),1
199,-0.31710340656204355,51.55669302752087,POINT (-0.3171034065620436 51.55669302752087),1
200,10.181299136104682,56.13927965338308,POINT (10.18129913610468 56.13927965338308),1
201,2.408261263001826,48.87783802993495,POINT (2.408261263001826 48.87783802993495),1
202,9.990411181929707,53.456081488847765,POINT (9.990411181929707 53.45608148884777),1
203,14.858289880146417,37.6481588592977,POINT (14.85828988014642 37.6481588592977),1
204,5.990377387958765,51.19039178881347,POINT (5.990377387958765 51.19039178881347),1
205,8.467912147039506,55.50625661644444,POINT (8.467912147039506 55.50625661644444),1
206,2.2395210630444353,48.8998935832176,POINT (2.239521063044435 48.8998935832176),1
207,-9.173688343341318,38.708351258518334,POINT (-9.173688343341318 38.70835125851833),1
208,13.958738750758933,42.7673337202367,POINT (13.95873875075893 42.7673337202367),1
209,9.663261058583524,52.410357763250516,POINT (9.663261058583524 52.41035776325052),1
210,10.177312451497317,56.14131159435087,POINT (10.17731245149732 56.14131159435087),1
211,-9.173719859297243,38.70802117917129,POINT (-9.173719859297243 38.70802117917129),1
212,2.1073813653119737,49.04510603241861,POINT (2.107381365311974 49.04510603241861),1
213,13.285770580771267,52.587618586880915,POINT (13.28577058077127 52.58761858688091),1
214,9.990463568824563,53.45541353498373,POINT (9.990463568824563 53.45541353498373),1
215,8.011060537775556,49.10257068420881,POINT (8.011060537775556 49.10257068420881),1
216,2.3355885699091354,48.88300731726132,POINT (2.335588569909135 48.88300731726132),1
217,2.1079805875699718,49.04361899897625,POINT (2.107980587569972 49.04361899897625),1
218,4.737034088343878,50.43029658516417,POINT (4.737034088343878 50.43029658516417),1
219,-3.6360894626174702,40.5357721962667,POINT (-3.63608946261747 40.5357721962667),1
220,8.249865820747747,49.01997658378444,POINT (8.249865820747747 49.01997658378444),1
221,5.077362742776672,50.76133716886926,POINT (5.077362742776672 50.76133716886926),1
222,10.979562760786878,50.25589575071628,POINT (10.97956276078688 50.25589575071628),1
223,8.014166284359131,52.2777660294798,POINT (8.014166284359131 52.2777660294798),1
224,2.9407282839253215,42.6867944433758,POINT (2.940728283925321 42.6867944433758),1
225,-0.3412966804305381,51.74838162108714,POINT (-0.3412966804305381 51.74838162108714),1
226,10.832846598156195,44.33754715804829,POINT (10.83284659815619 44.33754715804829),1
227,4.876804419270158,52.36778649611761,POINT (4.876804419270158 52.36778649611761),1
228,8.362008812074562,47.27925604082609,POINT (8.362008812074562 47.27925604082609),1
229,8.617214294437899,44.91472802819439,POINT (8.617214294437899 44.91472802819439),1
230,2.4446252279191545,50.97237907395343,POINT (2.444625227919154 50.97237907395343),1
231,2.296882868882683,49.891792163202446,POINT (2.296882868882683 49.89179216320245),1
232,15.663688851363824,38.08493413407586,POINT (15.66368885136382 38.08493413407586),1
233,8.329191649485926,49.9188899341593,POINT (8.329191649485926 49.9188899341593),1
234,12.995985053943462,55.59889416471072,POINT (12.99598505394346 55.59889416471072),1
235,-1.5872209060877562,54.766661620124545,POINT (-1.587220906087756 54.76666162012454),1
236,37.42129942282163,55.88664573891398,POINT (37.42129942282163 55.88664573891398),1
237,39.03185202695049,45.05307175920023,POINT (39.03185202695049 45.05307175920023),1
238,-3.6120328137707047,40.056911637101756,POINT (-3.612032813770705 40.05691163710176),1
239,-0.06594101901441812,51.53126509931463,POINT (-0.06594101901441812 51.53126509931463),1
240,9.051649425668485,48.50469246437059,POINT (9.051649425668485 48.50469246437059),1
241,21.06955363464988,52.167767380442356,POINT (21.06955363464988 52.16776738044236),1
242,9.302093316475915,48.59188076974446,POINT (9.302093316475915 48.59188076974446),1
243,4.501254085684783,51.29908789009745,POINT (4.501254085684783 51.29908789009745),1
244,-2.518433501254022,52.558354093953206,POINT (-2.518433501254022 52.55835409395321),1
245,5.357950220516853,43.41964829406685,POINT (5.357950220516853 43.41964829406685),1
246,2.2849949832470218,48.86992023273834,POINT (2.284994983247022 48.86992023273834),1
247,14.42510247902251,50.07814525630239,POINT (14.42510247902251 50.07814525630239),1
248,9.495428283463882,47.65175888205495,POINT (9.495428283463882 47.65175888205495),1
249,-1.366778612773286,52.07209918744495,POINT (-1.366778612773286 52.07209918744495),1
250,9.318134938049184,48.889175475989084,POINT (9.318134938049184 48.88917547598908),1
251,-0.16920824543068808,38.97103691891349,POINT (-0.1692082454306881 38.97103691891349),1
252,7.474519157537487,53.46971021195395,POINT (7.474519157537487 53.46971021195395),1
253,9.926951373893287,53.4770946686515,POINT (9.926951373893287 53.4770946686515),1
254,-62.83856115436115,17.899596098763677,POINT (-62.83856115436115 17.89959609876368),1
255,-2.2478147047794526,53.4748491567908,POINT (-2.247814704779453 53.4748491567908),1
256,1.1684496240543325,52.649069671821344,POINT (1.168449624054333 52.64906967182134),1
257,-0.13550746260934407,51.517362958526874,POINT (-0.1355074626093441 51.51736295852687),1
258,8.966226349103385,48.53088800726965,POINT (8.966226349103385 48.53088800726965),1
259,2.0779035529484684,41.472580549992884,POINT (2.077903552948468 41.47258054999288),1
260,8.417640928373503,49.49174219718749,POINT (8.417640928373503 49.49174219718749),1
261,10.942613319932752,43.71652633590462,POINT (10.94261331993275 43.71652633590462),1
262,3.1604457940722175,50.92804324856402,POINT (3.160445794072217 50.92804324856402),1
263,8.652782481467725,50.11663721879787,POINT (8.652782481467725 50.11663721879787),1
264,9.9893721612121,53.54733526871882,POINT (9.989372161212099 53.54733526871882),1
265,12.112394996039768,42.417940791890935,POINT (12.11239499603977 42.41794079189093),1
266,8.217444703084164,53.13609604869788,POINT (8.217444703084164 53.13609604869788),1
267,21.004932346290417,52.23449856146913,POINT (21.00493234629042 52.23449856146913),1
268,-0.07517142224831713,51.47424946607754,POINT (-0.07517142224831713 51.47424946607754),1
269,-9.032286977876126,38.62547887890855,POINT (-9.032286977876126 38.62547887890855),1
270,8.55984217885875,47.292530544704064,POINT (8.55984217885875 47.29253054470406),1
271,10.835739109123018,43.78576244869539,POINT (10.83573910912302 43.78576244869539),1
272,-2.5851010636357135,53.26420539210746,POINT (-2.585101063635713 53.26420539210746),1
273,8.88613106165366,53.060466052526834,POINT (8.886131061653661 53.06046605252683),1
274,-2.653256832926174,53.11394552845226,POINT (-2.653256832926174 53.11394552845226),1
275,-0.33510840513514145,51.748173582250324,POINT (-0.3351084051351415 51.74817358225032),1
276,37.56717873623928,55.75123458437213,POINT (37.56717873623928 55.75123458437213),1
277,13.21544188690159,46.086011908988475,POINT (13.21544188690159 46.08601190898847),1
278,-3.1918886598161857,51.4271535637915,POINT (-3.191888659816186 51.4271535637915),1
279,11.790888491920597,48.34948199724288,POINT (11.7908884919206 48.34948199724288),1
280,5.950121873035166,49.51598106860927,POINT (5.950121873035166 49.51598106860927),1
281,5.296765763916439,60.51647503418684,POINT (5.296765763916439 60.51647503418684),1
282,6.58153659039249,46.90206050728543,POINT (6.58153659039249 46.90206050728543),1
283,14.376937464986444,40.86614910087834,POINT (14.37693746498644 40.86614910087834),1
284,12.091461611954239,42.712927205820066,POINT (12.09146161195424 42.71292720582007),1
285,2.297050758403275,48.97798685309384,POINT (2.297050758403275 48.97798685309384),1
286,9.151687775343524,47.76877972193471,POINT (9.151687775343524 47.76877972193471),1
287,14.388006354862815,40.86951049550879,POINT (14.38800635486282 40.86951049550879),1
288,6.911865885794096,52.32255472909778,POINT (6.911865885794096 52.32255472909778),1
289,2.296947828632295,48.97901321713767,POINT (2.296947828632295 48.97901321713767),1
290,6.988362486934463,43.56605399100391,POINT (6.988362486934463 43.56605399100391),1
291,6.912779177964098,52.32158804420456,POINT (6.912779177964098 52.32158804420456),1
292,6.988189735909998,43.56532954311247,POINT (6.988189735909998 43.56532954311247),1
293,14.389955231170157,40.8698710849834,POINT (14.38995523117016 40.8698710849834),1
294,7.052882186627421,51.58248858600039,POINT (7.052882186627421 51.58248858600039),1
295,30.282869269271792,59.93554954879711,POINT (30.28286926927179 59.93554954879711),1
296,4.894560056223803,52.37411282135831,POINT (4.894560056223803 52.37411282135831),1
297,4.4707916511552535,51.92080172799566,POINT (4.470791651155253 51.92080172799566),1
298,4.895504529073603,52.37418473808756,POINT (4.895504529073603 52.37418473808756),1
299,5.671697429228425,50.848939288802875,POINT (5.671697429228425 50.84893928880287),1
300,4.896708086550567,52.37494128866817,POINT (4.896708086550567 52.37494128866817),1
301,37.5607407640483,55.75590305298376,POINT (37.5607407640483 55.75590305298376),1
302,-0.0985912140917778,51.56069404518265,POINT (-0.0985912140917778 51.56069404518265),1
303,7.139912744583521,51.59135546609357,POINT (7.139912744583521 51.59135546609357),1
304,4.275608055421909,52.068976593235966,POINT (4.275608055421909 52.06897659323597),1
305,-0.09929596451077197,51.555647385099746,POINT (-0.09929596451077197 51.55564738509975),1
306,39.86324897960911,59.2293383317205,POINT (39.86324897960911 59.2293383317205),1
307,4.275923047343228,52.06889067872842,POINT (4.275923047343228 52.06889067872842),1
308,-0.1006206404886312,51.555573037618565,POINT (-0.1006206404886312 51.55557303761857),1
309,-0.10278853592591153,51.555543784776496,POINT (-0.1027885359259115 51.5555437847765),1
310,2.3768137872111135,48.96303722586624,POINT (2.376813787211113 48.96303722586624),1
311,135.07176524730014,48.48165966499675,POINT (135.0717652473001 48.48165966499675),1
312,-0.10555020538416174,51.55535158773667,POINT (-0.1055502053841617 51.55535158773667),1
313,4.281980564949082,52.06247047617215,POINT (4.281980564949082 52.06247047617215),1
314,2.37910774647216,48.96264755118761,POINT (2.37910774647216 48.96264755118761),1
315,135.06995358274784,48.4829347201078,POINT (135.0699535827478 48.4829347201078),1
316,0.19653190867814752,51.53544331040952,POINT (0.1965319086781475 51.53544331040952),1
317,5.9787515206163455,50.88304181624346,POINT (5.978751520616346 50.88304181624346),1
318,0.19260775306850672,51.534252158149265,POINT (0.1926077530685067 51.53425215814926),1
319,10.735990521840751,59.91362634576559,POINT (10.73599052184075 59.91362634576559),1
320,-31.92120262130488,50.98726854744012,POINT (-31.92120262130488 50.98726854744012),1
321,10.73673952870849,59.91342844903164,POINT (10.73673952870849 59.91342844903164),1
322,0.1892943867432409,51.528797215562676,POINT (0.1892943867432409 51.52879721556268),1
323,-2.289713910915752,53.52169938549479,POINT (-2.289713910915752 53.52169938549479),1
324,10.742016942585838,59.914249959361854,POINT (10.74201694258584 59.91424995936185),1
325,60.89564329054935,56.76872412057999,POINT (60.89564329054935 56.76872412057999),1
326,5.477171058523092,51.571644666405234,POINT (5.477171058523092 51.57164466640523),1
327,5.98125553037097,50.871021831813735,POINT (5.98125553037097 50.87102183181374),1
328,5.983466173514459,50.871304050493656,POINT (5.983466173514459 50.87130405049366),1
329,21.006978536493612,52.22288836828568,POINT (21.00697853649361 52.22288836828568),1
330,10.74911289417608,59.912371993955404,POINT (10.74911289417608 59.9123719939554),1
331,1.7217165891648,48.989721936634616,POINT (1.7217165891648 48.98972193663462),1
332,16.41156491656396,48.25928701938096,POINT (16.41156491656396 48.25928701938096),1
333,2.438491686451468,48.7273309839551,POINT (2.438491686451468 48.7273309839551),1
334,-0.4168405106369654,51.57855948506788,POINT (-0.4168405106369654 51.57855948506788),1
335,1.7183536019727257,48.992128297217256,POINT (1.718353601972726 48.99212829721726),1
336,7.336388745967481,51.58652229308454,POINT (7.336388745967481 51.58652229308454),1
337,4.293438458951844,52.063819124393085,POINT (4.293438458951844 52.06381912439308),1
338,-0.24642560642510652,51.979359296140885,POINT (-0.2464256064251065 51.97935929614088),1
339,12.539348272857898,55.68596587781141,POINT (12.5393482728579 55.68596587781141),1
340,9.428671621451477,48.710709669958206,POINT (9.428671621451477 48.71070966995821),1
341,2.2922141488139496,48.871459317799406,POINT (2.29221414881395 48.87145931779941),1
